file,label,confidence
07462A02.jpg,Round,high
03373A29.jpg,Heart,low
07120A69.jpg,Round,low
08808A25.jpg,Oval,low
05878A45.jpg,Round,high
12667A59.jpg,Round,low
12364A55.jpg,Square,low
10186A34.jpg,Oval,low
02960A28.jpg,Oval,high
01041A17.jpg,Round,high
02271A26.jpg,Oval,low
04252A34.jpg,Round,low
11099A40.jpg,Oval,high
00317A06.jpg,Round,high
09528A30.jpg,Round,low
07069A67.jpg,Oval,low
09558A31.jpg,Oval,low
04696A36.jpg,Round,low
05945A46.jpg,Heart,low
05228A40.jpg,Heart,low
09908A32.jpg,Oval,high
02697A27.jpg,Round,low
08248A17.jpg,Oblong,low
11904A48.jpg,Square,low
09572A31.jpg,Round,low
08993A27.jpg,Oblong,low
09875A32.jpg,Square,low
08680A24.jpg,Oblong,low
11161A41.jpg,SKIP,hair occludes jaw and wide laugh
02012A24.jpg,Oval,low
01592A22.jpg,Heart,low
09829A32.jpg,Round,high
00634A11.jpg,Round,low
08153A15.jpg,Square,low
04033A33.jpg,Oval,low
00185A04.jpg,Round,high
02811A27.jpg,Round,low
12566A57.jpg,Square,high
10161A34.jpg,Round,low
08798A25.jpg,Square,low
13290A79.jpg,Oblong,high
08503A22.jpg,Square,low
07807A08.jpg,Round,high
06376A52.jpg,Oval,low
07856A09.jpg,SKIP,open mouth and blurry
09582A31.jpg,Square,low
11912A48.jpg,Oblong,low
01361A20.jpg,Oval,low
08707A24.jpg,Round,high
04444A35.jpg,Heart,low
08539A22.jpg,Oval,low
12366A55.jpg,Square,low
09662A31.jpg,Square,low
04264A34.jpg,Oval,low
01389A21.jpg,Round,high
04269A34.jpg,SKIP,head pitched down
10141A33.jpg,Square,low
02112A25.jpg,Oval,low
06441A53.jpg,Oval,low
02351A26.jpg,Oval,low
02589A27.jpg,Round,high
05961A46.jpg,Round,low
05534A42.jpg,Round,low
07924A11.jpg,Round,high
08565A22.jpg,Oval,low
11068A40.jpg,Square,low
06136A48.jpg,Oval,low
02343A26.jpg,Round,low
04552A35.jpg,Heart,low
03355A29.jpg,Oval,low
13049A70.jpg,Square,low
08816A25.jpg,Round,low
05062A39.jpg,Round,low
06658A57.jpg,Oblong,low
09391A29.jpg,Oblong,high
07457A02.jpg,Round,high
06878A62.jpg,Round,low
04008A33.jpg,Round,low
11060A40.jpg,Square,low
03227A29.jpg,Oval,high
08550A22.jpg,Round,low
03616A31.jpg,Oval,low
03408A30.jpg,Round,low
10172A34.jpg,Round,low
07605A05.jpg,Round,high
05639A43.jpg,Round,high
09605A31.jpg,Oval,high
04866A37.jpg,Oval,low
10058A33.jpg,Round,low
09994A33.jpg,Oval,low
10690A37.jpg,Oblong,low
05446A41.jpg,Round,low
07095A68.jpg,Oblong,low
07597A05.jpg,Round,high
05772A44.jpg,SKIP,head turned off-frontal
07817A08.jpg,Round,high
05292A40.jpg,Oval,low
04368A34.jpg,Oval,high
11611A45.jpg,Oblong,low
13069A71.jpg,Round,high
03211A29.jpg,Oval,high
04244A34.jpg,Round,low
04805A37.jpg,Oval,low
03672A31.jpg,Oval,low
01973A24.jpg,Round,low
11134A40.jpg,Square,low
09901A32.jpg,Square,low
07654A06.jpg,Oval,low
05296A40.jpg,Round,low
13173A75.jpg,SKIP,laughing expression and dark
12084A50.jpg,SKIP,mouth wide open
00901A15.jpg,Round,low
09442A30.jpg,Round,low
04810A37.jpg,Oval,low
09977A33.jpg,Oblong,low
08182A15.jpg,Oval,low
11215A41.jpg,Oval,low
08149A15.jpg,Oblong,low
04949A38.jpg,Round,low
09943A33.jpg,Oblong,low
04308A34.jpg,Heart,low
00015A02.jpg,Round,high
06752A59.jpg,Round,low
08774A25.jpg,Oblong,low
00003A02.jpg,Round,high
09706A31.jpg,Oval,low
06726A59.jpg,Square,low
02415A26.jpg,Oval,high
06124A48.jpg,Round,low
05888A45.jpg,Oval,low
01261A20.jpg,Oblong,low
06345A51.jpg,Round,high
00605A10.jpg,Round,high
04343A34.jpg,SKIP,wide-laugh-and-blur
01541A22.jpg,Oval,low
09291A29.jpg,Round,high
05370A41.jpg,Oval,high
07480A03.jpg,Round,high
01825A24.jpg,Oval,low
10629A36.jpg,Round,low
03806A32.jpg,Oval,low
00726A13.jpg,Round,low
13102A73.jpg,Square,low
07169A70.jpg,SKIP,head-rotated
00242A05.jpg,Round,high
12216A52.jpg,Square,high
04697A36.jpg,Round,low
12465A56.jpg,Square,high
02464A26.jpg,Oval,low
02521A26.jpg,Oval,low
01820A23.jpg,Oblong,low
01106A18.jpg,Oval,high
12921A66.jpg,SKIP,head-pitched-down
13001A68.jpg,Square,low
02518A26.jpg,Heart,low
01236A19.jpg,Round,low
00834A14.jpg,Oval,low
10761A37.jpg,Oval,high
10590A36.jpg,Round,low
08373A19.jpg,Oblong,low
09224A29.jpg,Square,low
12590A58.jpg,Square,high
00734A13.jpg,Oval,high
01942A24.jpg,SKIP,overexposed-contour-hidden
11393A43.jpg,Square,low
00111A03.jpg,Round,high
12815A63.jpg,Square,high
00206A04.jpg,Round,high
00741A13.jpg,Round,high
10615A36.jpg,Round,low
10623A36.jpg,Oval,low
00466A08.jpg,Round,high
05156A39.jpg,Oval,high
03133A28.jpg,Round,low
13117A73.jpg,SKIP,jaw occluded by long beard
11306A42.jpg,Square,high
00488A09.jpg,SKIP,head yaw off-frontal
04641A36.jpg,Round,high
09847A32.jpg,Oval,low
01544A22.jpg,Heart,low
12580A57.jpg,SKIP,extreme open-mouth expression
04179A33.jpg,Oval,high
08941A27.jpg,Oval,high
10207A34.jpg,Oval,low
12113A51.jpg,Round,low
00853A14.jpg,Oval,low
01581A22.jpg,Oval,low
06837A61.jpg,Oblong,low
03254A29.jpg,Oval,high
00168A04.jpg,Round,high
07552A04.jpg,Round,high
04424A35.jpg,Round,low
09612A31.jpg,Round,low
08287A17.jpg,Heart,low
09407A29.jpg,Oblong,high
10908A38.jpg,Oval,low
02089A25.jpg,Round,low
07343A79.jpg,Round,low
05813A44.jpg,Round,high
10977A39.jpg,Square,high
02727A27.jpg,Round,low
08148A15.jpg,Oval,low
06783A60.jpg,Square,low
10675A37.jpg,Oval,low
10203A34.jpg,Oval,low
00455A08.jpg,Round,low
12986A68.jpg,Oblong,high
09657A31.jpg,Round,high
00308A06.jpg,Heart,low
12306A54.jpg,Oval,low
12882A64.jpg,SKIP,thick beard occludes jawline
04472A35.jpg,Round,high
04585A36.jpg,Heart,low
07079A68.jpg,SKIP,hand and food occlude jaw
02354A26.jpg,Oval,low
10974A39.jpg,Oval,low
09457A30.jpg,Round,high
00084A03.jpg,Round,low
12715A60.jpg,Round,low
07803A08.jpg,Oval,low
02353A26.jpg,Oval,low
06232A49.jpg,SKIP,phone occlusion and extreme expression
03208A29.jpg,Oval,low
04945A38.jpg,Oval,low
04650A36.jpg,Oval,low
06331A51.jpg,Heart,low
04919A38.jpg,Oval,high
13252A78.jpg,Oblong,low
08553A22.jpg,Square,low
13175A75.jpg,Oblong,low
00203A04.jpg,Round,high
09111A28.jpg,Square,low
02646A27.jpg,SKIP,head rotated and image degraded
00140A03.jpg,Round,high
01032A17.jpg,Oval,high
06310A51.jpg,Round,high
10638A36.jpg,Oblong,low
05658A43.jpg,Round,high
12574A57.jpg,Oval,low
04286A34.jpg,Oval,low
10275A34.jpg,Square,low
09076A28.jpg,Oval,low
05044A39.jpg,Round,high
12911A66.jpg,Oblong,low
09958A33.jpg,Round,high
06253A50.jpg,Oval,high
08021A12.jpg,Oval,low
13296A80.jpg,SKIP,beard occludes jawline
08441A20.jpg,Oval,low
06490A54.jpg,Oval,low
08079A13.jpg,Round,low
08474A21.jpg,Oval,low
12775A61.jpg,Oval,low
12735A61.jpg,Square,high
11459A43.jpg,Oblong,low
11188A41.jpg,Round,high
11695A45.jpg,Oblong,low
05887A45.jpg,Heart,low
01449A21.jpg,Oval,high
08937A27.jpg,Oblong,high
07412A02.jpg,Round,high
05787A44.jpg,Round,low
10036A33.jpg,Oblong,high
10067A33.jpg,Square,high
01654A22.jpg,Round,high
04770A37.jpg,Oval,low
06396A52.jpg,Round,high
08883A26.jpg,Oval,low
06075A47.jpg,SKIP,hand occludes jaw
12800A62.jpg,SKIP,head pitched down
12259A53.jpg,Oval,low
04193A33.jpg,Oval,high
13313A80.jpg,Oblong,low
09161A28.jpg,Round,high
05467A42.jpg,Oval,low
01976A24.jpg,Oval,low
06697A58.jpg,Round,high
08016A12.jpg,Round,high
08529A22.jpg,Oval,low
04853A37.jpg,Oval,low
13017A69.jpg,Round,low
06796A60.jpg,Round,high
13260A78.jpg,Oblong,low
10062A33.jpg,Round,high
00104A03.jpg,SKIP,hood occludes contour
00230A05.jpg,Round,high
00473A09.jpg,Round,high
12644A59.jpg,Oblong,low
07957A11.jpg,Round,high
04440A35.jpg,Oval,low
11117A40.jpg,Oblong,low
01024A17.jpg,SKIP,head-pitched-down
04695A36.jpg,Oval,high
01655A22.jpg,Oval,low
05740A44.jpg,Round,low
05958A46.jpg,Round,high
07554A04.jpg,Round,high
08059A13.jpg,Oval,low
11528A44.jpg,Square,high
13178A75.jpg,SKIP,mic-occludes-chin
10522A36.jpg,Oblong,low
07827A09.jpg,Round,high
08947A27.jpg,Oval,low
07254A75.jpg,Round,high
09209A28.jpg,Round,high
00957A16.jpg,Oval,low
06936A64.jpg,Oval,low
10246A34.jpg,Oval,high
07938A11.jpg,Round,low
03994A32.jpg,Round,low
07345A79.jpg,Round,low
12469A56.jpg,Round,low
10694A37.jpg,Square,low
09106A28.jpg,Square,high
11773A47.jpg,Square,high
02752A27.jpg,Round,high
13094A72.jpg,Square,low
10209A34.jpg,Oblong,high
08919A26.jpg,Oblong,low
01322A20.jpg,Heart,low
09141A28.jpg,Square,low
03297A29.jpg,Round,high
04488A35.jpg,Heart,low
02457A26.jpg,Oval,low
00068A02.jpg,Round,high
12927A66.jpg,Square,low
11638A45.jpg,Round,high
10402A35.jpg,Oval,high
05641A43.jpg,Oval,low
07559A04.jpg,Round,low
12121A51.jpg,Square,low
10381A35.jpg,Round,high
04382A34.jpg,Round,high
08790A25.jpg,Oval,high
06214A49.jpg,Round,high
01117A18.jpg,Oval,high
00066A02.jpg,Round,high
07404A02.jpg,Round,high
06616A56.jpg,Oval,low
04543A35.jpg,Heart,low
01260A20.jpg,Round,low
01341A20.jpg,Oval,low
02665A27.jpg,Oval,low
06209A49.jpg,Round,low
10465A35.jpg,Oval,high
10859A38.jpg,Square,low
08176A15.jpg,Oval,low
11111A40.jpg,Round,low
07700A07.jpg,Round,low
09556A31.jpg,Oval,high
03615A31.jpg,Round,high
03680A31.jpg,Oval,low
07650A06.jpg,Round,high
10135A33.jpg,Round,low
13118A73.jpg,Oblong,low
02183A25.jpg,Heart,low
00018A02.jpg,Round,high
03255A29.jpg,Oval,low
00858A14.jpg,Oval,low
11508A44.jpg,Square,low
04166A33.jpg,Oval,low
06248A50.jpg,Round,high
05279A40.jpg,Oval,high
12362A55.jpg,Oblong,low
04190A33.jpg,Oval,low
07102A68.jpg,Round,low
01657A22.jpg,Round,high
01395A21.jpg,Heart,low
04557A35.jpg,Round,high
08204A16.jpg,Oval,low
07836A09.jpg,Round,low
08556A22.jpg,Oval,low
00024A02.jpg,Round,high
11796A47.jpg,Square,low
05391A41.jpg,Round,low
05095A39.jpg,Oval,high
04389A35.jpg,Oval,high
03195A29.jpg,SKIP,dark image and hand occludes jaw
06559A56.jpg,Round,low
04483A35.jpg,Oval,low
06715A59.jpg,Round,high
07768A08.jpg,Round,low
00451A08.jpg,Round,high
09890A32.jpg,Oval,high
08094A13.jpg,Round,low
12556A57.jpg,Square,low
01436A21.jpg,Oval,low
07834A09.jpg,Round,low
07690A06.jpg,Round,low
00075A03.jpg,Round,low
07790A08.jpg,Oblong,low
07530A04.jpg,Round,high
02238A26.jpg,Oval,low
06635A57.jpg,Round,low
07899A10.jpg,Round,high
09838A32.jpg,Round,low
02391A26.jpg,Round,low
12563A57.jpg,SKIP,wide open laugh distorts jaw
13018A69.jpg,Oblong,low
12860A63.jpg,Oblong,low
11787A47.jpg,Square,low
11682A45.jpg,Round,low
13174A75.jpg,Square,low
12490A56.jpg,Square,low
06935A64.jpg,SKIP,head rotated off-frontal
05716A43.jpg,Oval,low
01318A20.jpg,Round,low
01543A22.jpg,Oval,low
02157A25.jpg,Round,low
06883A62.jpg,Heart,low
11322A42.jpg,Round,low
02151A25.jpg,Round,low
08041A13.jpg,Oval,low
04748A37.jpg,Oval,low
13130A73.jpg,SKIP,head rotated and mic occlusion
07394A02.jpg,Round,high
04942A38.jpg,Oval,low
01617A22.jpg,Oval,low
09651A31.jpg,Round,high
05843A45.jpg,Round,low
12845A63.jpg,Square,low
10999A39.jpg,Round,low
03188A29.jpg,Oval,low
11308A42.jpg,SKIP,head rotated and tilted down
03436A30.jpg,Round,low
02605A27.jpg,Oval,low
12907A65.jpg,Square,high
09599A31.jpg,SKIP,head rotated off-frontal
08413A20.jpg,Oblong,low
09319A29.jpg,Square,low
03406A30.jpg,Heart,low
11053A40.jpg,Oblong,low
08364A19.jpg,Round,high
13129A73.jpg,Oblong,low
10486A36.jpg,Square,low
04969A38.jpg,Round,low
12605A58.jpg,Round,low
00701A12.jpg,Round,high
06138A48.jpg,Round,low
07537A04.jpg,Round,high
07841A09.jpg,SKIP,microphone occludes jaw and chin
12742A61.jpg,Round,low
01734A23.jpg,Round,high
10721A37.jpg,Oval,low
12011A49.jpg,Oblong,low
07298A77.jpg,Round,low
07077A68.jpg,SKIP,head pitched down and turned
10731A37.jpg,Square,low
11914A48.jpg,Square,low
04337A34.jpg,Oval,low
00300A06.jpg,Round,high
00182A04.jpg,Round,high
10240A34.jpg,Oval,low
11696A45.jpg,Square,low
09164A28.jpg,Round,low
01754A23.jpg,Oval,low
08647A23.jpg,Oblong,low
01245A19.jpg,Heart,low
00005A02.jpg,Round,high
11707A46.jpg,Round,low
05017A38.jpg,Round,low
12991A68.jpg,Oval,low
00008A02.jpg,SKIP,wide open laugh
01439A21.jpg,Heart,low
04505A35.jpg,Round,low
09365A29.jpg,Oblong,low
07196A71.jpg,Oblong,low
05950A46.jpg,Oval,low
02459A26.jpg,Oval,low
08120A14.jpg,Oval,low
10115A33.jpg,Round,low
00423A08.jpg,Heart,low
11676A45.jpg,Square,low
11398A43.jpg,Square,low
06483A54.jpg,Square,low
02336A26.jpg,Heart,low
05179A40.jpg,Oval,low
04565A35.jpg,Round,low
03016A28.jpg,Oval,low
11712A46.jpg,Oval,low
10437A35.jpg,Round,low
07867A09.jpg,SKIP,chin occluded by bottle
00452A08.jpg,Round,high
06114A48.jpg,Round,low
03950A32.jpg,Round,low
08105A14.jpg,Round,low
11182A41.jpg,Square,low
02332A26.jpg,Round,low
08118A14.jpg,Heart,low
07078A68.jpg,Round,high
00719A13.jpg,Oval,low
10773A37.jpg,Square,low
07702A07.jpg,Round,high
04102A33.jpg,Oval,low
07969A11.jpg,Round,low
09907A32.jpg,Oblong,low
12612A58.jpg,Square,low
11051A40.jpg,Round,high
11474A43.jpg,Oblong,low
06154A48.jpg,Heart,low
05221A40.jpg,Oval,low
08211A16.jpg,Oblong,low
06442A53.jpg,Round,high
06268A50.jpg,Round,high
02339A26.jpg,Heart,low
09675A31.jpg,Square,low
08250A17.jpg,Oval,low
09765A32.jpg,Round,low
10149A34.jpg,Oblong,low
09871A32.jpg,Square,low
01118A18.jpg,Oval,low
00026A02.jpg,Round,high
08007A12.jpg,Oval,low
00750A13.jpg,Round,high
04616A36.jpg,Round,low
10852A38.jpg,Square,low
04042A33.jpg,Heart,low
03876A32.jpg,Round,low
08315A18.jpg,Oval,low
08536A22.jpg,Round,low
04663A36.jpg,Oblong,low
05337A41.jpg,Round,low
10375A35.jpg,Round,low
06553A55.jpg,Round,low
00464A08.jpg,Round,high
12253A53.jpg,Square,high
01758A23.jpg,Oval,low
00506A09.jpg,Round,high
00001A02.jpg,Round,high
09501A30.jpg,Oblong,low
07263A76.jpg,SKIP,head rotated
12377A55.jpg,SKIP,head rotated
00514A09.jpg,SKIP,open mouth and hand occlusion
10075A33.jpg,Heart,low
06420A53.jpg,Oval,low
02445A26.jpg,Heart,low
05118A39.jpg,Round,high
02409A26.jpg,Oval,low
10526A36.jpg,Square,low
01483A21.jpg,Round,low
02542A27.jpg,Heart,high
07751A07.jpg,Round,high
10719A37.jpg,Oval,low
12312A54.jpg,Oblong,low
04441A35.jpg,Oval,low
08690A24.jpg,Square,low
05816A44.jpg,Oval,high
10289A34.jpg,Oval,low
02163A25.jpg,Heart,low
10403A35.jpg,Round,high
01890A24.jpg,Round,high
00764A13.jpg,Round,high
11831A47.jpg,Square,low
07533A04.jpg,Round,high
04858A37.jpg,Heart,high
09507A30.jpg,SKIP,head rotated
07906A10.jpg,Round,low
09446A30.jpg,Oblong,high
05211A40.jpg,Oval,low
02783A27.jpg,Square,low
03187A29.jpg,Oval,low
03987A32.jpg,Oval,low
10794A37.jpg,Oblong,low
07016A66.jpg,Oval,low
02085A25.jpg,Round,high
03013A28.jpg,Oval,low
13321A80.jpg,Oblong,low
09629A31.jpg,Round,high
05033A39.jpg,Oval,high
00952A16.jpg,Heart,low
10450A35.jpg,Round,low
12948A67.jpg,Round,low
04954A38.jpg,SKIP,head rotated
02938A28.jpg,Round,high
09287A29.jpg,Round,high
08292A18.jpg,Oval,low
07460A02.jpg,Round,high
12275A53.jpg,Square,low
06206A49.jpg,Oblong,low
06808A60.jpg,Round,high
07683A06.jpg,SKIP,head tilted up
13021A69.jpg,Oval,low
00245A05.jpg,Round,low
11800A47.jpg,Oval,high
02695A27.jpg,Oval,high
13122A73.jpg,Round,low
02026A25.jpg,Round,high
02095A25.jpg,Heart,low
02548A27.jpg,Round,low
12899A65.jpg,Oblong,low
03719A31.jpg,Oval,low
03465A30.jpg,Oval,low
08752A25.jpg,Square,low
13111A73.jpg,Round,low
09853A32.jpg,Round,high
00386A07.jpg,Round,high
08810A25.jpg,Square,low
09684A31.jpg,Round,high
07984A12.jpg,Round,low
01059A17.jpg,Square,low
12984A68.jpg,Round,low
06333A51.jpg,Oval,high
09865A32.jpg,Round,low
02940A28.jpg,Round,low
00233A05.jpg,Round,low
02481A26.jpg,Oval,high
12194A52.jpg,Square,low
01279A20.jpg,Oval,low
09604A31.jpg,Oval,low
01645A22.jpg,SKIP,head tilted and wide smile
03422A30.jpg,Oval,low
08394A19.jpg,SKIP,cap hides forehead and head rotated
03888A32.jpg,Round,high
02833A27.jpg,Round,high
00704A12.jpg,Round,high
07729A07.jpg,Round,low
00329A06.jpg,Round,high
08996A27.jpg,Oval,low
03933A32.jpg,Oval,high
02213A26.jpg,Oval,low
10431A35.jpg,Square,low
01633A22.jpg,Oval,low
11069A40.jpg,Square,high
08448A20.jpg,Oval,low
05266A40.jpg,Round,low
04662A36.jpg,Round,high
01925A24.jpg,Oval,low
07475A03.jpg,Round,high
06320A51.jpg,Round,high
03710A31.jpg,Oval,high
12834A63.jpg,Round,low
06283A50.jpg,Round,low
05941A46.jpg,Round,low
00651A11.jpg,Round,high
10691A37.jpg,Oblong,low
02637A27.jpg,Square,low
12357A55.jpg,Oval,low
08745A24.jpg,Oval,low
05791A44.jpg,SKIP,head turned three-quarter
07546A04.jpg,Round,low
01425A21.jpg,Oval,high
01547A22.jpg,Oval,low
07521A04.jpg,SKIP,head turned and hat occludes
02768A27.jpg,Round,high
06137A48.jpg,SKIP,head turned three-quarter
04910A38.jpg,Heart,low
01107A18.jpg,Round,high
10647A36.jpg,Oval,high
10452A35.jpg,Round,low
02890A28.jpg,Round,high
04395A35.jpg,Round,low
09664A31.jpg,Round,low
12631A59.jpg,Oblong,low
08527A22.jpg,Oval,low
08359A19.jpg,Oval,low
04653A36.jpg,Round,high
01065A17.jpg,Oval,low
05265A40.jpg,Oval,low
11309A42.jpg,Square,low
07941A11.jpg,Round,high
12896A65.jpg,Oblong,low
12227A53.jpg,Square,low
07127A69.jpg,Round,low
01334A20.jpg,Round,high
01924A24.jpg,Heart,low
10212A34.jpg,Square,low
02600A27.jpg,Round,high
05741A44.jpg,Oval,low
08281A17.jpg,Oval,low
03056A28.jpg,Oval,high
01692A23.jpg,Oval,high
08963A27.jpg,Round,low
09119A28.jpg,Oval,low
00614A11.jpg,Heart,low
11561A44.jpg,Oblong,low
03218A29.jpg,Oval,low
11115A40.jpg,SKIP,thick beard occludes jawline
02939A28.jpg,Oval,high
04446A35.jpg,Round,low
11594A45.jpg,SKIP,head rotated off-frontal
12151A52.jpg,Square,low
12497A56.jpg,Round,high
09285A29.jpg,Square,low
11840A47.jpg,Round,high
03418A30.jpg,Round,high
06843A61.jpg,SKIP,headscarf occludes face contour
10917A38.jpg,Square,low
03968A32.jpg,Round,high
03291A29.jpg,Oval,low
09731A32.jpg,Round,high
08764A25.jpg,Round,low
12792A62.jpg,Round,high
00268A05.jpg,Round,high
10803A37.jpg,Square,low
11950A49.jpg,SKIP,open-mouth laugh distorts jaw
09598A31.jpg,Oval,high
11205A41.jpg,Round,high
07025A66.jpg,Oval,low
04210A34.jpg,Heart,low
05428A41.jpg,SKIP,head rotated off-frontal
07759A08.jpg,Round,high
10886A38.jpg,Square,low
10079A33.jpg,Round,high
00476A09.jpg,Round,low
12830A63.jpg,Round,low
07756A07.jpg,Round,high
11613A45.jpg,Round,high
05622A43.jpg,Oval,high
12145A51.jpg,Square,low
07326A78.jpg,Round,low
08610A23.jpg,Oval,low
05931A46.jpg,Oval,high
01849A24.jpg,Round,high
05262A40.jpg,Oval,high
02994A28.jpg,Oval,low
08065A13.jpg,Round,high
05445A41.jpg,Oval,low
11401A43.jpg,Square,low
00294A06.jpg,Round,low
07885A10.jpg,Oval,low
06738A59.jpg,Round,high
08331A18.jpg,Oval,high
01349A20.jpg,Oval,high
10805A37.jpg,Round,high
06004A46.jpg,Heart,low
06307A50.jpg,Round,high
12748A61.jpg,Square,high
05462A42.jpg,Round,high
06690A58.jpg,Round,high
10492A36.jpg,Square,low
08244A17.jpg,Oblong,low
06099A47.jpg,Round,high
10970A39.jpg,Square,high
04317A34.jpg,Heart,low
05642A43.jpg,Oval,low
10032A33.jpg,Oblong,low
11960A49.jpg,Square,high
09232A29.jpg,Oval,low
12678A60.jpg,Oblong,low
11512A44.jpg,Oval,low
06906A63.jpg,Round,high
11677A45.jpg,Round,low
07354A79.jpg,Oblong,low
09749A32.jpg,Oval,low
05822A45.jpg,Heart,low
07029A66.jpg,Round,high
06588A56.jpg,SKIP,head rotated off-frontal
09929A33.jpg,Oval,low
11529A44.jpg,Square,low
11790A47.jpg,Square,low
06236A50.jpg,Oval,low
06224A49.jpg,Oval,low
08044A13.jpg,Oval,low
02817A27.jpg,Round,low
08783A25.jpg,Round,low
02326A26.jpg,Round,low
08911A26.jpg,Round,low
08103A13.jpg,Round,high
00566A10.jpg,Heart,low
00568A10.jpg,SKIP,head rotated and pitched up
12641A59.jpg,Square,low
00752A13.jpg,Round,high
12833A63.jpg,Square,low
03210A29.jpg,Oblong,low
08496A22.jpg,Square,low
00209A04.jpg,Round,low
00732A13.jpg,Round,high
01420A21.jpg,Round,high
11304A42.jpg,Round,low
08431A20.jpg,Oval,low
08351A19.jpg,Oval,low
02467A26.jpg,Heart,low
09499A30.jpg,Oblong,low
07527A04.jpg,Round,high
02870A27.jpg,SKIP,wide open laugh distorts jaw
10090A33.jpg,Round,high
02051A25.jpg,Oval,low
11082A40.jpg,Square,low
11072A40.jpg,Round,low
05968A46.jpg,Heart,low
05698A43.jpg,Round,high
09131A28.jpg,Round,low
07402A02.jpg,Round,high
12399A55.jpg,Oblong,low
08551A22.jpg,Oval,low
06064A47.jpg,Oval,low
05148A39.jpg,Round,low
04825A37.jpg,Oval,low
02723A27.jpg,Oval,low
12456A56.jpg,Square,low
07561A04.jpg,Round,high
09783A32.jpg,Square,high
03708A31.jpg,Heart,low
10007A33.jpg,Oblong,low
11885A48.jpg,Round,low
07986A12.jpg,Oval,low
06180A49.jpg,Oblong,low
11836A47.jpg,Round,low
06348A51.jpg,Oblong,low
12282A53.jpg,Oblong,high
11663A45.jpg,Round,low
06473A54.jpg,Square,low
12066A50.jpg,Round,low
00789A13.jpg,Oval,low
01953A24.jpg,Heart,low
01854A24.jpg,Oval,low
09976A33.jpg,Oval,low
11288A42.jpg,Square,low
12852A63.jpg,Oblong,low
10679A37.jpg,Square,high
00505A09.jpg,Heart,low
03560A30.jpg,Oval,high
11273A41.jpg,Round,low
06294A50.jpg,Oblong,low
09870A32.jpg,Square,low
07140A69.jpg,SKIP,hat occludes forehead and head turned
11644A45.jpg,Oblong,low
11537A44.jpg,Round,high
10011A33.jpg,Oval,high
03075A28.jpg,Round,high
00538A09.jpg,SKIP,head turned and mouth open
06228A49.jpg,Oval,high
08164A15.jpg,Square,low
00564A10.jpg,Round,low
09304A29.jpg,Oblong,low
00027A02.jpg,Round,high
09915A32.jpg,Square,low
11223A41.jpg,Oval,low
01463A21.jpg,Heart,low
05004A38.jpg,Oval,high
01154A18.jpg,Oval,low
09176A28.jpg,Oblong,low
03541A30.jpg,Oval,high
06083A47.jpg,Round,low
02239A26.jpg,Round,low
00014A02.jpg,Round,low
01189A19.jpg,Oval,low
10423A35.jpg,Round,high
01328A20.jpg,Round,low
05886A45.jpg,Oblong,low
12928A66.jpg,Square,low
11102A40.jpg,Oblong,low
11254A41.jpg,Square,low
06500A54.jpg,Round,low
08325A18.jpg,Oval,low
09308A29.jpg,Oval,low
05721A43.jpg,Round,low
02956A28.jpg,Oval,low
03724A31.jpg,Oval,low
08899A26.jpg,Oblong,low
06924A63.jpg,Round,high
01779A23.jpg,Oval,low
04754A37.jpg,Oval,high
10906A38.jpg,Square,high
11204A41.jpg,Square,low
01138A18.jpg,Round,high
08076A13.jpg,Oval,low
07549A04.jpg,Round,high
08644A23.jpg,Oblong,low
12268A53.jpg,Square,low
07815A08.jpg,Round,high
02282A26.jpg,Oval,low
08285A17.jpg,SKIP,hand occludes jawline
05399A41.jpg,Round,low
10273A34.jpg,Square,high
08206A16.jpg,Round,high
09497A30.jpg,Round,low
02304A26.jpg,Oval,low
03571A31.jpg,Oval,high
06233A50.jpg,Oval,low
10650A36.jpg,Oval,low
12292A54.jpg,Oblong,low
01637A22.jpg,Oval,high
08170A15.jpg,Oval,low
04106A33.jpg,Oval,low
10125A33.jpg,Square,low
11580A45.jpg,Oblong,low
01917A24.jpg,Oval,low
04463A35.jpg,Oval,high
02287A26.jpg,Round,high
04120A33.jpg,Oval,high
12159A52.jpg,Round,low
11603A45.jpg,Square,high
07996A12.jpg,Oval,low
07795A08.jpg,Round,high
00210A04.jpg,SKIP,head turned and jaw hidden by hair
09643A31.jpg,Round,high
09986A33.jpg,Oblong,low
12671A59.jpg,Square,high
02527A27.jpg,Round,low
03239A29.jpg,Oval,low
06971A65.jpg,Round,low
04881A37.jpg,Round,high
03467A30.jpg,Oblong,low
03084A28.jpg,Oval,high
10983A39.jpg,Oval,low
03333A29.jpg,Round,low
09517A30.jpg,Square,high
05799A44.jpg,Round,high
07830A09.jpg,Round,high
05070A39.jpg,Oval,low
09130A28.jpg,Round,high
12957A67.jpg,Oblong,low
11661A45.jpg,Square,low
07541A04.jpg,Round,high
05533A42.jpg,Oval,low
02876A27.jpg,Oval,low
11284A42.jpg,Square,low
05599A43.jpg,Round,high
06379A52.jpg,Round,high
10021A33.jpg,Oval,low
08904A26.jpg,Oval,low
08369A19.jpg,Oval,low
05385A41.jpg,Round,low
11333A42.jpg,Square,low
00641A11.jpg,Oval,low
05286A40.jpg,Round,low
12759A61.jpg,Round,low
03180A29.jpg,Oval,low
08138A14.jpg,Round,high
11485A43.jpg,Oblong,low
08081A13.jpg,Round,low
00382A07.jpg,Round,high
04253A34.jpg,Heart,low
